max_depth,eta,cutoff,precision,precision_std,recall,recall_std,accuracy,accuracy_std
9,0.05,0.5,0.9387401100791194,0.06310304741420707,0.975,0.051298917604257706,0.9551693404634581,0.050254885769928946
9,0.05,0.5,0.9259925753927302,0.06475276384356277,0.9583333333333334,0.06559372097910025,0.9411764705882353,0.05672466633847726
9,0.05,0.5,0.9206920487493243,0.06120918221994128,0.9642857142857143,0.06233443679525798,0.9411764705882353,0.05235449633591787
9,0.05,0.5,0.9269290720674235,0.06046356895668371,0.96875,0.05939887041393643,0.9466911764705882,0.05133198536849239
9,0.05,0.5,0.9285121163475136,0.057084617569728185,0.9722222222222222,0.056782095322437255,0.9493464052287581,0.048906506557591184
9,0.05,0.5,0.9356609047127623,0.058276691417593535,0.965625,0.05827034144663727,0.9498663101604278,0.046610828906746844
3,0.1,0.5,0.8723684210526316,0.025828827832167483,1,0,0.9264705882352942,0.016980890270283114
3,0.1,0.5,0.9361842105263158,0.07028617516039891,1,0,0.9632352941176471,0.040845004401730216
3,0.1,0.5,0.9574561403508772,0.06427278859659853,1,0,0.9754901960784313,0.037273660724289635
3,0.1,0.5,0.9368421052631579,0.06625101264056481,0.96875,0.05590169943749474,0.9513146167557932,0.05375040969132055
3,0.1,0.5,0.9411403508771929,0.060537399567716005,0.975,0.051298917604257706,0.9566399286987523,0.04933990743078674
3,0.1,0.5,0.9256853070175438,0.06920633705615951,0.96875,0.04876184360034337,0.9449272133095663,0.05400419745007251
3,0.1,0.5,0.9204286758563074,0.06520653733318654,0.9732142857142857,0.04636238668868225,0.9443913929208047,0.049861534293726945
3,0.1,0.5,0.930375091374269,0.06646893101231265,0.9765625,0.04419417382415922,0.9513424688057041,0.05014487732878021
3,0.1,0.5,0.9301228117952834,0.06302618631363621,0.9791666666666666,0.04225771273642581,0.9526638938403644,0.047539894400510145
3,0.1,0.5,0.9355480306157551,0.06254353824530628,0.9734375,0.044504708408356304,0.9528520499108735,0.045300272599629016
5,0.1,0.5,0.8723684210526316,0.025828827832167483,1,0,0.9264705882352942,0.016980890270283114
5,0.1,0.5,0.9361842105263158,0.07028617516039891,1,0,0.9632352941176471,0.040845004401730216
5,0.1,0.5,0.9574561403508772,0.06427278859659853,1,0,0.9754901960784313,0.037273660724289635
5,0.1,0.5,0.9368421052631579,0.06625101264056481,0.96875,0.05590169943749474,0.9513146167557932,0.05375040969132055
5,0.1,0.5,0.9466959064327485,0.06321248908599973,0.975,0.051298917604257706,0.9595811051693405,0.05101711452382921
5,0.1,0.5,0.9264954922027291,0.07463252460702492,0.9583333333333334,0.06559372097910025,0.9410650623885918,0.06339317671228575
5,0.1,0.5,0.9211231203007518,0.0701741736779512,0.9642857142857143,0.06233443679525798,0.9410809778456837,0.058509266182636084
5,0.1,0.5,0.9309827302631579,0.07065012912714767,0.96875,0.05939887041393643,0.9484458556149733,0.05808228403763895
5,0.1,0.5,0.9321153680770554,0.06656986216865778,0.9722222222222222,0.056782095322437255,0.9509061200237671,0.05511632860640359
5,0.1,0.5,0.9389038312693498,0.06635067926634741,0.965625,0.05827034144663727,0.9512700534759359,0.05245004791692032
7,0.1,0.5,0.85,0,1,0,0.9117647058823529,0
7,0.1,0.5,0.925,0.08017837257372733,1,0,0.9558823529411764,0.047163748572780786
7,0.1,0.5,0.95,0.07385489458759964,1,0,0.9705882352941176,0.0434440556397645
7,0.1,0.5,0.93125,0.07158910531638178,0.96875,0.05590169943749474,0.9476381461675579,0.05540346682218731
7,0.1,0.5,0.9422222222222222,0.0683724273659465,0.9720588235294118,0.051476116465612974,0.9551693404634581,0.05203527393872266
7,0.1,0.5,0.9245949074074074,0.074487737932489,0.9558823529411765,0.06506598819135068,0.9386512180629828,0.061401310560076104
7,0.1,0.5,0.9194940476190476,0.06991658649456552,0.9621848739495799,0.06207691238461696,0.9390119684237331,0.05667798751086583
7,0.1,0.5,0.927719056372549,0.0694990862726353,0.9669117647058824,0.0593107196796156,0.9457163547237076,0.056067920906650255
7,0.1,0.5,0.9292143246187363,0.06554774290274393,0.9705882352941176,0.05680627206325171,0.9484798970093088,0.053359018034535535
7,0.1,0.5,0.9362928921568627,0.06571420905721546,0.9657169117647059,0.056481390639544986,0.9498440285204991,0.05089206304327891
9,0.1,0.5,0.8611842105263158,0.022368421052631593,1,0,0.9191176470588235,0.01470588235294118
9,0.1,0.5,0.9305921052631578,0.07563132910523246,1,0,0.9595588235294118,0.04429237109728576
9,0.1,0.5,0.9537280701754386,0.06933924150259209,1,0,0.9730392156862745,0.04055748143830734
9,0.1,0.5,0.9340460526315789,0.06903214788987763,0.96875,0.05590169943749474,0.9494763814616756,0.05461620383989215
9,0.1,0.5,0.9444590643274854,0.06588300693593577,0.975,0.051298917604257706,0.9581105169340464,0.0519901804412523
9,0.1,0.5,0.9264589424951267,0.07308644201930554,0.9583333333333334,0.06559372097910025,0.9411021984551396,0.0620644120553339
9,0.1,0.5,0.9210917919799498,0.06877146892899072,0.9642857142857143,0.06233443679525798,0.9411128087598676,0.057282864582832216
9,0.1,0.5,0.9272788473942208,0.06713773844016775,0.96875,0.05939887041393643,0.9466354723707665,0.05573347509050165
9,0.1,0.5,0.9288230277491113,0.06334000937876681,0.9722222222222222,0.056782095322437255,0.9492968904733611,0.053004790552987936
9,0.1,0.5,0.9359407249742002,0.0637818132882747,0.9671875,0.05659173260042451,0.9505793226381462,0.05053902949805182
3,0.15000000000000002,0.5,0.8723684210526316,0.025828827832167483,1,0,0.9264705882352942,0.016980890270283114
3,0.15000000000000002,0.5,0.9361842105263158,0.07028617516039891,1,0,0.9632352941176471,0.040845004401730216
3,0.15000000000000002,0.5,0.9574561403508772,0.06427278859659853,1,0,0.9754901960784313,0.037273660724289635
